source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,tmass_designation,j_m,h_m,ks_m,ph_qual
604708619065925376,133.28104685612217,11.566099657819892,3.4004244670970554,2.3881687033437267,-21.323882609644762,13.671642303466797,1.276139259338379,08530745+1133583,12.121000289916992,11.555999755859375,11.482000350952148,AAA
604898250462621696,132.85996801945885,11.670185267066294,2.544616259622922,-36.398746899565644,4.047527142757503,13.72923469543457,1.0263080596923828,08512643+1140125,12.430000305175781,12.008999824523926,11.918999671936035,AAA
604713463788946176,133.25253582825115,11.683393830326251,1.4080653985481375,3.767917879308711,2.7098365405653153,10.292143821716309,1.324223518371582,08530060+1141001,8.62399959564209,8.03499984741211,7.916999816894531,AAA
604904332136281856,132.9247191996306,11.726992089258353,1.1539230126758735,-11.039257117823222,-2.7825287420945317,12.564291000366211,0.7405948638916016,08514194+1143371,11.595999717712402,11.36400032043457,11.284000396728516,AAA
604910310730777472,132.8600836880833,11.730749100857048,1.0960951536878016,-11.092672581625317,-2.579653663591742,11.24974250793457,0.14682292938232422,08512643+1143506,11.020000457763672,11.01099967956543,10.993000030517578,AAA
598964942122246528,132.0465846879861,11.737940797188486,1.2081336656250676,-12.9773336839296,-4.056641704705218,13.41027545928955,0.7139616012573242,08481119+1144166,12.484999656677246,12.23900032043457,12.1899995803833,AAA
604904950611554432,132.95912721713935,11.768575771671733,1.1781231211794791,-11.119215761528935,-2.9102662518697855,10.512736320495605,1.1006708145141602,08515020+1146069,9.12399959564209,8.66100025177002,8.553999900817871,AAA
604905947043939072,133.09094399354214,11.77963182686451,1.1007966365833721,-10.837775187169424,-2.91125059358954,13.60439395904541,0.7462406158447266,08522183+1146467,12.680000305175781,12.39799976348877,12.336000442504883,AAA
604915636490059008,132.708062843926,11.820200324904567,1.2126210165688145,-10.866854683922805,-3.142726437279954,12.689348220825195,1.0334959030151367,08504994+1149127,11.371999740600586,10.960000038146973,10.890000343322754,AAA
604917865577461888,132.8927809566184,11.82883833383453,1.1581733525697717,-11.00094095521229,-3.024715559370528,12.715950965881348,0.7045478820800781,08513427+1149438,11.803999900817871,11.569000244140625,11.522000312805176,AAA
604920756091231744,132.82095010618377,11.84623629324878,1.1663224651706463,-11.04835920837797,-3.2000205685899106,10.845771789550781,1.2351999282836914,08511704+1150464,9.284000396728516,8.711999893188477,8.605999946594238,AAA
604921885666815360,132.73464294508156,11.858122866449648,1.1674430580671058,-10.97677758088398,-3.2814025119760917,13.959218978881836,0.7863607406616211,08505632+1151292,12.96500015258789,12.697999954223633,12.612000465393066,AAA
604921030968952832,132.80559504321192,11.861146681281866,1.1503627269383438,-11.098058500565763,-2.7875892145113923,13.12930679321289,1.2358694076538086,08511335+1151401,11.656999588012695,11.057999610900879,10.958000183105469,AAA
604919690939411456,132.91405778104226,11.86267313930971,1.1648538164799989,-11.135822105017795,-2.997033552253905,11.871005058288574,1.1569328308105469,08513938+1151456,10.383000373840332,9.888999938964844,9.795000076293945,AAA
604930067580245888,133.20513512727044,11.868961569546407,1.1519569504469271,-10.863075974366378,-2.7593568658349534,13.348780632019043,0.7366771697998047,08524924+1152083,12.446999549865723,12.166999816894531,12.08899974822998,AAA
604745345330578048,133.5518123164203,11.87302702853045,1.1150173698942913,-6.030747858006743,-13.951340629299944,13.606575012207031,0.9712543487548828,08541244+1152231,12.381999969482422,11.984999656677246,11.92199993133545,AAA
604971402345381120,132.79034360399598,11.986013756183572,1.1409356378322533,-10.81463792668292,-2.891204384153836,13.618245124816895,0.7491989135742188,08510969+1159096,12.657999992370605,12.347999572753906,12.29800033569336,AAA
604936351116176768,133.52025580765675,12.005577090429618,0.5414894622394867,-6.092288332955903,0.5110763362689827,12.00726318359375,1.3149957656860352,08540487+1200199,10.359999656677246,9.772000312805176,9.61299991607666,AAA
604971058748016384,132.7156526265943,12.006857876902394,1.155703259110584,-11.184471577421837,-2.817642973484883,13.298921585083008,0.7412176132202148,08505177+1200247,12.376999855041504,12.105999946594238,12.050999641418457,AAA
604974082404993920,132.69243758471842,12.032824569192268,1.1345570942503178,-10.911000329888505,-3.228813877134857,13.277013778686523,0.7365999221801758,08504620+1201582,12.354999542236328,12.07699966430664,12.060999870300293,AAA
604975796096306432,132.70254766416016,12.06147185251276,1.1304067764095382,-10.683533092092802,-2.878745929025981,13.497530937194824,0.7271127700805664,08504862+1203413,12.611000061035156,12.333000183105469,12.265000343322754,AAA
604948965436170112,132.96998294476305,12.071933166586588,1.1735495344219293,-11.088343508536692,-2.697351838262964,12.53858470916748,0.7640151977539062,08515281+1204189,11.576000213623047,11.314000129699707,11.22700023651123,AAA
604976929967672064,132.64105572599607,12.097114323714298,4.005567272761902,-40.072909457787595,-4.824725366203151,13.965455055236816,1.4655218124389648,08503390+1205498,12.22599983215332,11.640999794006348,11.50100040435791,AAA
604977071702225280,132.66003698019784,12.122141766313215,1.122858137026619,-11.145336682816662,-3.022400468942978,13.52489185333252,0.7342061996459961,08503842+1207198,12.602999687194824,12.33899974822998,12.27299976348877,AAA
604988784077232384,132.62443059671952,12.135267788354575,1.148896149245945,-11.102861193962344,-2.8352851729083532,12.430536270141602,0.7808208465576172,08502988+1208070,11.444000244140625,11.152999877929688,11.107999801635742,AAA
604996347515377792,132.93715104303715,12.136441724235725,1.146247128039573,-10.805466385862866,-3.0931372859919968,13.560264587402344,0.7461023330688477,08514492+1208111,12.66100025177002,12.385000228881836,12.312000274658203,AAA
604957898968083456,133.24756337613204,12.182437645991838,5.464199415810309,-55.232341510564865,-37.52217278602056,12.87035083770752,1.2889881134033203,08525947+1210573,11.263999938964844,10.694000244140625,10.633999824523926,AAA
604957280492814848,133.09392603514564,12.199856075167173,1.6194024697442395,-20.08191678508674,-14.21732356894741,12.711071014404297,0.737030029296875,08522255+1211596,11.809000015258789,11.510000228881836,11.473999977111816,AAA
608001381513227136,132.3784023060548,12.35215320258069,0.28785703670882024,-1.8896979054672594,-3.38501794020113,13.057160377502441,1.1839876174926758,08493081+1221077,11.543999671936035,11.019000053405762,10.916000366210938,AAA
605007858027675008,133.0997588439362,12.352887208097867,0.47008045608632787,-4.835559465653409,-2.257918240827519,13.110719680786133,1.2595233917236328,08522393+1221103,11.522000312805176,10.9399995803833,10.814000129699707,AAA
608001892613736576,132.41359409342803,12.375296852457408,1.1358254893742616,-10.999195937157108,-3.952797359174605,13.267746925354004,0.7458324432373047,08493927+1222310,12.293999671936035,11.994999885559082,11.95199966430664,AAA
605120210076345088,133.08858233442083,12.57910728039453,3.5330671827290066,-56.24456135501741,-13.969394535066225,12.450485229492188,0.9043788909912109,08522132+1234450,11.326000213623047,10.96500015258789,10.902999877929688,AAA
608040482895480576,132.35619026787637,12.591030242575536,7.753726504767282,3.3279099088402955,-115.70443926213355,13.1723051071167,1.7627038955688477,08492547+1235297,11.133999824523926,10.461999893188477,10.29800033569336,AAA
605121245163858304,133.18409701880142,12.621380017447555,1.1221110210074334,-4.1040073309742855,-9.192501510978994,13.059514999389648,0.7927713394165039,08524418+1237171,12.02400016784668,11.744000434875488,11.6850004196167,AAA
608042784997937024,132.46291387003774,12.674003751356317,1.6156788169416971,-23.93994698579799,9.997275305689588,13.011898040771484,0.7961606979370117,08495112+1240262,12.003999710083008,11.689000129699707,11.645999908447266,AAA
598669375358163072,132.95938770994783,11.026447237038905,5.548268827495508,-40.29404848168608,-14.486155957678287,12.392943382263184,1.147409439086914,08515030+1101354,10.866000175476074,10.440999984741211,10.359999656677246,AAA
598661369537382016,132.4722449168398,11.05106088551757,3.132945724659432,6.142248877240258,-8.171319878700304,13.161450386047363,1.0367059707641602,08495333+1103040,11.883000373840332,11.46500015258789,11.359000205993652,AAA
598673365381247104,133.13387667606398,11.059765371912283,1.7660729790513687,7.4350134950791045,-11.819666401568394,13.224977493286133,0.8452186584472656,08523212+1103353,12.125,11.802000045776367,11.696999549865723,AAA
598855197116288128,132.38002463572408,11.215212763978444,0.7155672441735346,-4.079268072242563,-4.318514412432796,11.147775650024414,1.3464584350585938,08493120+1112548,9.442000389099121,8.869999885559082,8.663000106811523,AAA
598887868932718976,132.56142107133317,11.41561239223111,0.823570433350518,3.3841753632561997,-8.54444052415372,13.453483581542969,0.8293933868408203,08501473+1124563,12.395000457763672,12.09000015258789,12.022000312805176,AAA
598893954901717248,132.50156902596976,11.427935504638432,1.1944561482737803,-11.067152092113048,-2.697429804067272,12.6021728515625,0.7224149703979492,08500038+1125407,11.63700008392334,11.432000160217285,11.383999824523926,AAA
598920377540555136,132.1548684548331,11.44027731928051,0.9740420274231196,-19.66703181532309,-7.006127996267823,10.751054763793945,1.1645374298095703,08483718+1126251,9.270000457763672,8.748000144958496,8.614999771118164,AAA
604890519521489280,132.9657041111549,11.500114887026221,1.3350499062040955,-2.591983826172389,-1.4582075232122822,13.564314842224121,0.7123479843139648,08515177+1130003,12.649999618530273,12.376999855041504,12.317000389099121,AAA
598945318414855936,132.18636744368874,11.5223827968276,2.1050804148463556,-0.6623195044615918,-3.412297570967795,13.795906066894531,0.9875345230102539,08484473+1131207,12.595000267028809,12.190999984741211,12.092000007629395,AAA
604907665030971008,132.6817378672704,11.596701709286771,3.8693314230642977,23.33471746233956,-30.11543985865152,11.484132766723633,0.753448486328125,08504358+1135486,10.531000137329102,10.223999977111816,10.175999641418457,AAA
604893921135574400,132.94191697617248,11.604835923605265,3.8701952320518984,-19.036063155333338,-57.545514668907835,10.978754997253418,0.8901500701904297,08514608+1136183,9.833000183105469,9.494999885559082,9.373000144958496,AAA
598943192406726144,131.87101434078266,11.68167519408532,1.6152596742828247,-10.831826064363185,-8.096114666520224,12.280409812927246,0.6172237396240234,08472906+1140541,11.49899959564209,11.300000190734863,11.241999626159668,AAA
604905156769963136,133.0773429470005,11.740646176154268,1.175932797447876,-11.137258217256363,-2.9949166758739376,10.147911071777344,1.228102684020996,08521856+1144263,8.571999549865723,8.086999893188477,7.922999858856201,AAA
